Unnamed: 0,ID,PRODUCT,PROD_LVL,SPECIALTY,SP_SOURCE,WEEK,INDICATION,MARKET_FLAG,METRIC,TOTAL_RX,ORIGINAL_TOTAL_RX,MONTH,YEAR,Anomaly Introduced,pred,month,predicted,residuals,anomaly,upper_threshold,lower_threshold,residual_category
26844,5VRKgmxP,Brand15,2,PED,PHARMACY,2023-10-02,Indication7,Other Market,MOTRX,28.1515,28.1515,10,2023,No,0,Oct,119.19728,91.04578088378906,False,369.7264127851563,-154.05707571240237,Not Anomalous
26868,f88zRb7f,Brand5,2,PED,PHARMACY,2023-10-02,Indication7,Not Available,MOTRX,10.363,10.363,10,2023,No,0,Oct,89.45265,79.08965197753906,False,385.0833393430176,-159.7771970822754,Not Anomalous
26869,0SbblHjx,Brand12,2,NP,MEDICAL BENEFIT,2023-10-02,Indication10,IV Market,MOTRX,22.8925,22.8925,10,2023,No,0,Oct,-4.3654795,27.257979469299315,False,152.41129333837893,-47.86098921240235,Not Anomalous
26870,kY4o4ZcO,Brand22,2,PED,PHARMACY,2023-10-02,Indication5,Not Available,NBRX,0.0,0.0,10,2023,No,1,Oct,348.7717,348.7716979980469,True,229.35400553018184,-98.73460865213012,Low
26871,8PhwdGZF,Brand30,1,NP,PHARMACY,2023-10-02,Indication6,Other Market,TRX,50.7373953,50.7373953,10,2023,No,0,Oct,280.3195,229.58209322539062,False,316.96051964477533,-119.89236394409176,Not Anomalous
26872,CODkhABX,Brand19,2,NP,PHARMACY,2023-10-02,Indication4,Other Market,TRX,9.5346,9.5346,10,2023,No,0,Oct,85.57393,76.03932883300781,False,167.09792920574952,-67.40250277752685,Not Anomalous
26873,y9Qphc83,Brand35,2,PED,PHARMACY,2023-10-02,Indication5,Not Available,NBRX,9.3174,9.3174,10,2023,No,0,Oct,46.993237,37.67583654174805,False,154.51108596289063,-46.1211234506836,Not Anomalous
26874,0hCPQdox,Brand17,2,NP,PHARMACY,2023-10-02,Indication4,IV Market,NBRX,2.0002,2.0002,10,2023,No,0,Oct,2.1700964,0.16989639739990237,False,123.7145403911133,-44.559504172851575,Not Anomalous
26875,TmJhSwt0,Brand30,2,NP,PHARMACY,2023-10-02,Indication6,Not Available,NBRX,147.5447799,147.5447799,10,2023,No,0,Oct,68.7395,78.80527794687501,False,316.96051964477533,-119.89236394409176,Not Anomalous
26867,crZYeu5y,Brand5,1,OTHERS,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,123.5481,123.5481,10,2023,No,0,Oct,158.57275,35.024653906249995,False,185.88631723754884,-53.65316684692381,Not Anomalous
26876,17QDy62u,Brand31,2,NP,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,12.8961,12.8961,10,2023,No,0,Oct,-10.997095,23.893195108032227,False,233.99830004943846,-85.34975402893066,Not Anomalous
26878,HrxXmbs4,Brand4,1,NP,PHARMACY,2023-10-02,Indication10,Other Market,TRX,13.911,13.911,10,2023,No,0,Oct,127.533195,113.62219549560547,False,544.1072336038818,-234.97761136267093,Not Anomalous
26879,r5RyaBdG,Brand29,1,NP,PHARMACY,2023-10-02,Indication6,Other Market,MOTRX,102.3214,102.3214,10,2023,No,1,Oct,353.4309,251.10950820312502,True,218.85390097610474,-77.38307397262571,Low
26881,fKGqA3i7,Brand22,2,PED,PHARMACY,2023-10-02,Indication5,Not Available,MOTRX,4123.8909,4123.8909,10,2023,No,1,Oct,3876.228,247.66287265625033,True,229.35400553018184,-98.73460865213012,Low
26882,APZHEULB,Brand42,2,NP,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,169.655,169.655,10,2023,No,1,Oct,735.3645,565.709501953125,True,104.52396295341491,-34.67465765556335,Low
26883,AuEMu7L1,Brand6,1,PED,PHARMACY,2023-10-02,Indication7,Not Available,NBRX,3.0874,3.0874,10,2023,No,0,Oct,60.69212,57.60471959838867,False,388.6709914111329,-167.30779719726567,Not Anomalous
26884,SGsjuYk5,Brand6,1,NP,PHARMACY,2023-10-02,Indication10,Not Available,MOTRX,1.5259,1.5259,10,2023,No,0,Oct,22.547007,21.021106607055664,False,196.84603780755612,-82.47738343743896,Not Anomalous
26885,YVKp9eb9,Brand6,1,NP,PHARMACY,2023-10-02,Indication8,Not Available,NBRX,1.5143,1.5143,10,2023,No,0,Oct,17.388096,15.87379585571289,False,196.84603780755612,-82.47738343743896,Not Anomalous
26886,hwut9yyi,Brand3,1,NP,PHARMACY,2023-10-02,Indication4,Oral Market,TRX,41.9242,41.9242,10,2023,No,0,Oct,101.778984,59.85478406982422,False,254.13225385144042,-112.20067562878418,Not Anomalous
26877,WPv1BQy8,Brand40,2,NP,MEDICAL BENEFIT,2023-10-02,Indication11,Not Available,NBRX,249.8724,249.8724,10,2023,No,0,Oct,110.94659,138.92581339111328,False,287.4982405510254,-107.71269371264647,Not Anomalous
34838,g6K5AStZ,Brand11,1,NP,PHARMACY,2023-10-02,Indication4,Other Market,MOTRX,12.6022,12.6022,10,2023,No,0,Oct,58.058918,45.45671799926758,False,287.687635024231,-118.80187021710205,Not Anomalous
26865,3GWkLRzu,Brand22,1,PED,PHARMACY,2023-10-02,Indication5,Other Market,TRX,3224.5695,3224.5695,10,2023,No,1,Oct,2497.402,727.1674003906251,True,229.35400553018184,-98.73460865213012,Low
26864,qQNQ9M0d,Brand14,1,NP,PHARMACY,2023-10-02,Indication8,Not Available,MOTRX,6.1296,6.1296,10,2023,No,0,Oct,15.288937,9.159336614990234,False,174.2865703819275,-71.04956354599001,Not Anomalous
26845,tDMIjPqv,Brand2,1,NP,PHARMACY,2023-10-02,Indication4,Other Market,NBRX,5.0285,5.0285,10,2023,No,0,Oct,-117.545685,122.57418481445312,False,1092.7792730648805,-481.58751671722416,Not Anomalous
26846,UgaoeZkp,Brand22,2,PED,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,16.5875,16.5875,10,2023,No,0,Oct,37.516006,20.928506469726564,False,229.35400553018184,-98.73460865213012,Not Anomalous
26847,OGoHp7vr,Brand22,1,NP,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,17.17,17.17,10,2023,No,0,Oct,15.126988,2.0430115890502947,False,180.86158741458127,-74.79191398928832,Not Anomalous
26848,86z958cT,Brand2,1,NP,PHARMACY,2023-10-02,Indication4,Other Market,MOTRX,144.1325,144.1325,10,2023,No,0,Oct,829.23285,685.1003491210938,False,1092.7792730648805,-481.58751671722416,Not Anomalous
26849,NMRQA0BX,Brand24,2,PED,PHARMACY,2023-10-02,Indication5,Not Available,NBRX,0.0,0.0,10,2023,No,0,Oct,370.4578,370.4577941894531,False,522.9226455686035,-246.52525391821285,Not Anomalous
26850,98XdOv4M,Brand4,2,PED,PHARMACY,2023-10-02,Indication5,Not Available,MOTRX,11.0407,11.0407,10,2023,No,0,Oct,409.1105,398.0698041503906,False,461.76251309765627,-170.0425363154297,Not Anomalous
26851,2BNMmm50,Brand9,2,NP,PHARMACY,2023-10-02,Indication6,IV Market,NBRX,5.8771,5.8771,10,2023,No,0,Oct,-9.415762,15.292861947631836,False,260.88940531921384,-96.61934001159666,Not Anomalous
26852,wJGomYu3,Brand5,2,PED,PHARMACY,2023-10-02,Indication5,Not Available,TRX,20.5363,20.5363,10,2023,No,1,Oct,2651.9263,2631.38996953125,True,385.0833393430176,-159.7771970822754,Low
26853,x8Vr67v4,Brand30,1,PED,PHARMACY,2023-10-02,Indication5,Other Market,MOTRX,7659.700133,7659.700133,10,2023,No,0,Oct,7816.98,157.27984746874972,False,582.9936045926212,-259.86737062074616,Not Anomalous
26854,76gYYEcG,Brand6,1,NP,PHARMACY,2023-10-02,Indication6,Not Available,TRX,13.5047,13.5047,10,2023,No,1,Oct,1108.308,1094.8032833984375,True,196.84603780755612,-82.47738343743896,Low
26855,q4KRzH7U,Brand4,2,PED,PHARMACY,2023-10-02,Indication5,Not Available,MOTRX,364.5431,364.5431,10,2023,No,0,Oct,405.31656,40.773458837890644,False,461.76251309765627,-170.0425363154297,Not Anomalous
26856,LS7k6Rag,Brand14,2,NP,PHARMACY,2023-10-02,Indication6,Not Available,NBRX,38.9408,38.9408,10,2023,No,0,Oct,2.1593797,36.78142027931214,False,174.2865703819275,-71.04956354599001,Not Anomalous
26857,u7dQOIe6,Brand8,1,NP,MEDICAL BENEFIT,2023-10-02,Indication6,Not Available,NBRX,11.4462,11.4462,10,2023,No,0,Oct,-123.04179,134.48798619384766,False,527.5507865922852,-205.51809088916016,Not Anomalous
26858,pamqikSb,Brand31,2,OTHERS,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,589.7179,589.7179,10,2023,No,0,Oct,474.5067,115.21118613281249,False,2499.2600100920417,-1130.1442518889162,Not Anomalous
26859,JzOPxqHV,Brand3,1,NP,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,72.4449,72.4449,10,2023,No,0,Oct,189.24864,116.80374196777343,False,254.13225385144042,-112.20067562878418,Not Anomalous
26860,C6uoVke8,Brand10,1,NP,MEDICAL BENEFIT,2023-10-02,Indication6,Not Available,NBRX,139.9703,139.9703,10,2023,No,0,Oct,112.949425,27.020875256347665,False,293.4089956499939,-130.63337738827516,Not Anomalous
26861,WI1LmT6Q,Brand12,2,NP,PHARMACY,2023-10-02,Indication6,IV Market,TRX,7.0321,7.0321,10,2023,No,0,Oct,-12.56134,19.59344033203125,False,152.41129333837893,-47.86098921240235,Not Anomalous
26862,RaQkgq91,Brand12,2,NP,MEDICAL BENEFIT,2023-10-02,Indication6,IV Market,NBRX,22.8924,22.8924,10,2023,No,0,Oct,-49.171688,72.06408807983398,False,152.41129333837893,-47.86098921240235,Not Anomalous
26863,2PRK5usN,Brand3,1,PED,PHARMACY,2023-10-02,Indication7,Not Available,NBRX,1.8383,1.8383,10,2023,No,0,Oct,-1.4888676,3.3271676404953006,False,281.24972348950195,-107.4677509797363,Not Anomalous
26843,mLGtoofY,Brand14,1,NP,PHARMACY,2023-10-02,Indication4,Oral Market,MOTRX,116.7403,116.7403,10,2023,No,0,Oct,84.694725,32.04557496337891,False,174.2865703819275,-71.04956354599001,Not Anomalous
25872,Il0naFZE,Brand5,1,NP,PHARMACY,2023-10-02,Indication6,Other Market,NBRX,38.1183,38.1183,10,2023,No,0,Oct,11.102747,27.01555303649902,False,236.32560347192384,-100.64219257104493,Not Anomalous
25778,CBZZVgLN,Brand2,1,NP,PHARMACY,2023-10-02,Indication10,Other Market,TRX,13.4554,13.4554,10,2023,No,0,Oct,44.804478,31.349077691650393,False,1092.7792730648805,-481.58751671722416,Not Anomalous
25870,EdLduR8V,Brand3,1,NP,PHARMACY,2023-10-02,Indication4,Oral Market,TRX,198.0822,198.0822,10,2023,No,0,Oct,5.3818645,192.7003354522705,False,254.13225385144042,-112.20067562878418,Not Anomalous
24938,Ut6MEObZ,Brand30,2,PED,PHARMACY,2023-10-02,Indication5,Not Available,TRX,3129.021027,3129.021027,10,2023,No,1,Oct,2271.884,857.1369937968748,True,582.9936045926212,-259.86737062074616,Low
30850,PXmaESbg,Brand11,1,NP,PHARMACY,2023-10-02,Indication4,Other Market,MOTRX,68.6316,68.6316,10,2023,No,0,Oct,138.54802,69.91641940917968,False,287.687635024231,-118.80187021710205,Not Anomalous
24940,xQXVDLLL,Brand5,2,PED,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,21.3788,21.3788,10,2023,No,0,Oct,-13.816579,35.19537886505127,False,385.0833393430176,-159.7771970822754,Not Anomalous
24941,jOJj8ErQ,Brand30,2,OTHERS,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,111.5647106,111.5647106,10,2023,No,0,Oct,95.16997,16.39474294863281,False,257.9067392831192,-79.0331900295059,Not Anomalous
24942,uX6UgPTt,Brand1,2,NP,MEDICAL BENEFIT,2023-10-02,Indication11,Not Available,MOTRX,219.9535,219.9535,10,2023,No,1,Oct,3458.619,3238.665396484375,True,326.91918591369614,-123.15046228088372,Low
24943,8sVcW8sJ,Brand24,1,NP,PHARMACY,2023-10-02,Indication8,Not Available,TRX,1.1487,1.1487,10,2023,No,0,Oct,25.969095,24.820395230102537,False,230.90662303582764,-97.1732473522339,Not Anomalous
30823,MJ96RRtx,Brand11,2,NP,PHARMACY,2023-10-02,Indication11,Not Available,TRX,70.0012,70.0012,10,2023,No,1,Oct,475.74274,405.74153681640627,True,287.687635024231,-118.80187021710205,Low
24945,qNwqnxEX,Brand6,1,NP,PHARMACY,2023-10-02,Indication6,Not Available,NBRX,26.2534,26.2534,10,2023,No,0,Oct,160.66537,134.41197475585938,False,196.84603780755612,-82.47738343743896,Not Anomalous
24937,vvvHGDq5,Brand31,2,PED,PHARMACY,2023-10-02,Indication7,Not Available,TRX,6.737,6.737,10,2023,No,0,Oct,29.200027,22.46302746582031,False,202.76317732946774,-81.10440958044431,Not Anomalous
24946,h3PrddqR,Brand6,1,NP,PHARMACY,2023-10-02,Indication6,Not Available,MOTRX,785.5437,785.5437,10,2023,No,1,Oct,1098.6909,313.14721796875006,True,196.84603780755612,-82.47738343743896,Low
24948,i6IYHRMa,Brand29,1,OTHERS,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,589.7179,589.7179,10,2023,No,0,Oct,736.69836,146.9804642578125,False,2865.2773274726565,-1385.4885563789064,Not Anomalous
24949,F82TMe7z,Brand12,2,NP,MEDICAL BENEFIT,2023-10-02,Indication11,Not Available,NBRX,11.4462,11.4462,10,2023,No,0,Oct,-40.99708,52.443281756591794,False,152.41129333837893,-47.86098921240235,Not Anomalous
24950,XLrn3ssw,Brand14,1,NP,PHARMACY,2023-10-02,Indication11,Not Available,TRX,925.4121,925.4121,10,2023,No,1,Oct,1262.2705,336.8584078125,True,174.2865703819275,-71.04956354599001,Low
24951,VJjgl2t5,Brand24,2,OTHERS,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,272.5731,272.5731,10,2023,No,0,Oct,245.29245,27.280650048828136,False,129.0385263599243,-27.72806689947506,Not Anomalous
24952,ct21svs4,Brand2,1,NP,PHARMACY,2023-10-02,Indication11,Not Available,TRX,3895.7928,3895.7928,10,2023,No,0,Oct,4350.6323,454.83952421874983,False,1092.7792730648805,-481.58751671722416,Not Anomalous
24953,uQUhNmLO,Brand3,1,NP,PHARMACY,2023-10-02,Indication6,Oral Market,NBRX,1.8253,1.8253,10,2023,No,0,Oct,2.5070894,0.681789376449585,False,254.13225385144042,-112.20067562878418,Not Anomalous
24954,qhYyjyOX,Brand42,2,NP,PHARMACY,2023-10-02,Indication11,Not Available,TRX,8.7104,8.7104,10,2023,No,1,Oct,637.161,628.4506107421875,True,104.52396295341491,-34.67465765556335,Low
24955,HjOvWFpH,Brand29,1,OTHERS,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,12591.711,12591.711,10,2023,No,1,Oct,8283.433,4308.278382812499,True,2865.2773274726565,-1385.4885563789064,Low
24947,fQ0F2pmk,Brand6,1,NP,PHARMACY,2023-10-02,Indication11,Not Available,TRX,146.534,146.534,10,2023,No,0,Oct,204.40388,57.86988488769532,False,196.84603780755612,-82.47738343743896,Not Anomalous
24956,BNigUkDi,Brand6,1,PED,PHARMACY,2023-10-02,Indication7,Not Available,NBRX,14.7259,14.7259,10,2023,No,0,Oct,37.588078,22.862177545166016,False,388.6709914111329,-167.30779719726567,Not Anomalous
24936,533JHOJE,Brand6,1,NP,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,50.4105,50.4105,10,2023,No,0,Oct,-24.968992,75.37949223327637,False,196.84603780755612,-82.47738343743896,Not Anomalous
24934,4jpCwymA,Brand17,2,NP,MEDICAL BENEFIT,2023-10-02,Indication11,Not Available,NBRX,175.8021,175.8021,10,2023,No,1,Oct,-2.35531,178.1574099632263,True,123.7145403911133,-44.559504172851575,Low
24492,x2RdqTpk,Brand22,2,NP,PHARMACY,2023-10-02,Indication6,Not Available,TRX,45.2319,45.2319,10,2023,No,0,Oct,185.19922,139.96731875,False,180.86158741458127,-74.79191398928832,Not Anomalous
30872,941mRmgE,Brand11,1,NP,PHARMACY,2023-10-02,Indication4,Other Market,TRX,64.941,64.941,10,2023,No,0,Oct,95.52284,30.58184240722656,False,287.687635024231,-118.80187021710205,Not Anomalous
24918,kZE2zO22,Brand15,2,NP,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,162.6159,162.6159,10,2023,No,0,Oct,238.43524,75.81934169921874,False,252.16189322576906,-103.81245372381592,Not Anomalous
24919,gQrb7iQN,Brand4,1,NP,PHARMACY,2023-10-02,Indication4,Other Market,TRX,5.8819,5.8819,10,2023,No,0,Oct,201.22737,195.3454712158203,False,544.1072336038818,-234.97761136267093,Not Anomalous
24920,hsjK8v1d,Brand4,2,NP,PHARMACY,2023-10-02,Indication4,Not Available,NBRX,1.0352,1.0352,10,2023,No,0,Oct,-168.50464,169.539838671875,False,544.1072336038818,-234.97761136267093,Not Anomalous
24921,2Stbggyp,Brand21,1,OTHERS,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,9.2301,9.2301,10,2023,No,0,Oct,94.77251,85.5424067138672,False,368.38730345019536,-115.3841890458985,Not Anomalous
24922,C1Kv8R7B,Brand7,2,PED,PHARMACY,2023-10-02,Indication11,Not Available,TRX,7.1101,7.1101,10,2023,No,0,Oct,1662.6599,1655.549812109375,False,2157.2671585795897,-820.7171464702151,Not Anomalous
24923,ft67iPg8,Brand7,2,PED,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,6.2487,6.2487,10,2023,No,0,Oct,1119.5645,1113.315753125,False,2157.2671585795897,-820.7171464702151,Not Anomalous
24935,NWSRqbLp,Brand2,1,NP,PHARMACY,2023-10-02,Indication4,Other Market,NBRX,19.2571,19.2571,10,2023,No,0,Oct,-33.52629,52.78339089355469,False,1092.7792730648805,-481.58751671722416,Not Anomalous
24924,dHJNbDv7,Brand2,1,NP,PHARMACY,2023-10-02,Indication9,Not Available,NBRX,2.963,2.963,10,2023,No,0,Oct,-141.9921,144.95509594726562,False,1092.7792730648805,-481.58751671722416,Not Anomalous
24926,EZHKsV15,Brand15,2,NP,PHARMACY,2023-10-02,Indication8,Other Market,NBRX,1.5143,1.5143,10,2023,No,0,Oct,53.054607,51.54030739135742,False,252.16189322576906,-103.81245372381592,Not Anomalous
24927,esw0uAgP,Brand4,2,NP,PHARMACY,2023-10-02,Indication9,Not Available,MOTRX,0.8875,0.8875,10,2023,No,0,Oct,-97.10232,97.9898178100586,False,544.1072336038818,-234.97761136267093,Not Anomalous
24928,ANFj6qV4,Brand3,1,PED,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,153.8102,153.8102,10,2023,No,0,Oct,-53.70528,207.5154803039551,False,281.24972348950195,-107.4677509797363,Not Anomalous
30852,3QXaFup6,Brand11,2,NP,PHARMACY,2023-10-02,Indication4,Not Available,MOTRX,68.6316,68.6316,10,2023,No,0,Oct,139.80896,71.1773599609375,False,287.687635024231,-118.80187021710205,Not Anomalous
24930,cvK5aKQu,Brand21,1,NP,MEDICAL BENEFIT,2023-10-02,Indication11,Not Available,TRX,7408.7547,7408.7547,10,2023,No,1,Oct,3225.4116,4183.34307890625,True,342.8244003901367,-139.67040627392575,Low
24931,xzoE5DNM,Brand4,2,NP,PHARMACY,2023-10-02,Indication9,Not Available,NBRX,0.0,0.0,10,2023,No,0,Oct,-150.65504,150.65504455566406,False,544.1072336038818,-234.97761136267093,Not Anomalous
24932,yENKMOzl,Brand4,1,NP,PHARMACY,2023-10-02,Indication4,Other Market,NBRX,8.6451,8.6451,10,2023,No,0,Oct,-163.28888,171.93397939453126,False,544.1072336038818,-234.97761136267093,Not Anomalous
24933,9PJWR3a9,Brand5,1,PED,PHARMACY,2023-10-02,Indication11,Not Available,TRX,325.9753,325.9753,10,2023,No,0,Oct,178.18524,147.79005830078125,False,385.0833393430176,-159.7771970822754,Not Anomalous
30868,kEW1O46j,Brand11,2,NP,PHARMACY,2023-10-02,Indication4,Not Available,TRX,64.941,64.941,10,2023,No,0,Oct,74.58411,9.643106445312497,False,287.687635024231,-118.80187021710205,Not Anomalous
24957,rbmIoN4c,Brand30,1,OTHERS,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,137.1872094,137.1872094,10,2023,No,0,Oct,106.08595,31.101256641210938,False,257.9067392831192,-79.0331900295059,Not Anomalous
24958,DbnpjDiC,Brand9,2,NP,MEDICAL BENEFIT,2023-10-02,Indication11,Not Available,TRX,304.7246,304.7246,10,2023,No,1,Oct,1724.968,1420.243417578125,True,260.88940531921384,-96.61934001159666,Low
24959,yESqqOFH,Brand21,1,NP,PHARMACY,2023-10-02,Indication6,Not Available,NBRX,0.9873,0.9873,10,2023,No,0,Oct,82.87907,81.89176646728515,False,342.8244003901367,-139.67040627392575,Not Anomalous
24983,qHuJd78h,Brand41,1,NP,PHARMACY,2023-10-02,Indication9,Not Available,TRX,1.762,1.762,10,2023,No,0,Oct,-6.91638,8.678379928588868,False,231.94143662067125,-93.09797260699938,Not Anomalous
24984,zzGKNVbr,Brand2,1,NP,PHARMACY,2023-10-02,Indication9,Not Available,MOTRX,522.0697,522.0697,10,2023,No,0,Oct,74.007965,448.0617349121094,False,1092.7792730648805,-481.58751671722416,Not Anomalous
24985,2bXS2wrr,Brand16,2,NP,MEDICAL BENEFIT,2023-10-02,Indication11,Not Available,MOTRX,1514.504,1514.504,10,2023,No,1,Oct,1029.0503,485.4537070312499,True,145.95296369326783,-56.09054353335572,Low
24986,COz3rlq7,Brand19,2,NP,PHARMACY,2023-10-02,Indication11,Not Available,TRX,35.761,35.761,10,2023,No,1,Oct,277.8825,242.12150732421875,True,167.09792920574952,-67.40250277752685,Low
24987,AlZIMvnA,Brand29,1,NP,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,8.1592,8.1592,10,2023,No,0,Oct,-51.732876,59.89207582397461,False,218.85390097610474,-77.38307397262571,Not Anomalous
24988,PCapCVxr,Brand19,2,NP,PHARMACY,2023-10-02,Indication10,Other Market,TRX,2.5532,2.5532,10,2023,No,0,Oct,-15.225678,17.77887844390869,False,167.09792920574952,-67.40250277752685,Not Anomalous
24989,zx5SOgfJ,Brand19,2,NP,PHARMACY,2023-10-02,Indication10,Other Market,MOTRX,2.6379,2.6379,10,2023,No,0,Oct,112.61969,109.98178994140625,False,167.09792920574952,-67.40250277752685,Not Anomalous
24990,1PYadn13,Brand35,2,PED,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,1.4207,1.4207,10,2023,No,0,Oct,-37.975704,39.39640419311523,False,154.51108596289063,-46.1211234506836,Not Anomalous
24982,8yhhQx8t,Brand24,1,NP,PHARMACY,2023-10-02,Indication4,Not Available,MOTRX,1.23,1.23,10,2023,No,0,Oct,-9.955285,11.18528507232666,False,230.90662303582764,-97.1732473522339,Not Anomalous
24991,rySigGD8,Brand7,2,PED,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,1025.9606,1025.9606,10,2023,No,0,Oct,1119.5645,93.60385312499989,False,2157.2671585795897,-820.7171464702151,Not Anomalous
24993,Pkh0MbKF,Brand41,1,NP,PHARMACY,2023-10-02,Indication11,Not Available,TRX,160.9395,160.9395,10,2023,No,1,Oct,609.40894,448.469435546875,True,231.94143662067125,-93.09797260699938,Low
24994,8AmgQQH5,Brand39,2,NP,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,778.9082,778.9082,10,2023,No,1,Oct,1000.21063,221.30243232421878,True,160.31598216763305,-61.474185225494374,Low
24995,sw8s55Uk,Brand12,2,PED,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,1.0227,1.0227,10,2023,No,0,Oct,-133.62935,134.6520487548828,False,172.49363836483766,-61.075960502288815,Not Anomalous
24996,9D9wG5vR,Brand41,1,NP,PHARMACY,2023-10-02,Indication9,Not Available,NBRX,2.7246,2.7246,10,2023,No,0,Oct,-2.795744,5.520343942260743,False,231.94143662067125,-93.09797260699938,Not Anomalous
24997,w0oeAhRz,Brand29,1,NP,PHARMACY,2023-10-02,Indication4,Not Available,TRX,4.2163,4.2163,10,2023,No,0,Oct,22.850952,18.6346521484375,False,218.85390097610474,-77.38307397262571,Not Anomalous
24998,VPeowQ1s,Brand22,2,NP,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,5.6066,5.6066,10,2023,No,0,Oct,-55.81988,61.426481439208985,False,180.86158741458127,-74.79191398928832,Not Anomalous
24999,SKrGqxWh,Brand5,2,PED,PHARMACY,2023-10-02,Indication5,Not Available,MOTRX,3844.4958,3844.4958,10,2023,No,1,Oct,2725.0686,1119.4271964843751,True,385.0833393430176,-159.7771970822754,Low
25000,ZaB9xGRN,Brand4,1,NP,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,188.429,188.429,10,2023,No,1,Oct,3442.0842,3253.655228515625,True,544.1072336038818,-234.97761136267093,Low
24992,AkqEwBj3,Brand22,2,PED,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,17.2866,17.2866,10,2023,No,0,Oct,-12.877717,30.16431701812744,False,229.35400553018184,-98.73460865213012,Not Anomalous
24981,NnsdxeaQ,Brand24,1,NP,PHARMACY,2023-10-02,Indication4,Not Available,TRX,1.148,1.148,10,2023,No,0,Oct,47.227608,46.07960772705078,False,230.90662303582764,-97.1732473522339,Not Anomalous
24980,35rIwuQk,Brand37,1,OTHERS,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,1.0,1.0,10,2023,No,0,Oct,67.55256,66.55255889892578,False,125.42512902331544,-30.268772462036136,Not Anomalous
24979,S1xx0NdY,Brand3,2,NP,PHARMACY,2023-10-02,Indication6,Not Available,TRX,737.6541,737.6541,10,2023,No,1,Oct,295.92075,441.7333541503906,True,254.13225385144042,-112.20067562878418,Low
24960,nNUU3b6h,Brand4,2,NP,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,188.429,188.429,10,2023,No,1,Oct,3415.979,3227.55000390625,True,544.1072336038818,-234.97761136267093,Low
24961,xynwBUZP,Brand5,2,OTHERS,PHARMACY,2023-10-02,Indication11,Not Available,MOTRX,123.5481,123.5481,10,2023,No,0,Oct,186.74298,63.194880957031245,False,185.88631723754884,-53.65316684692381,Not Anomalous
24962,eH8v7K0J,Brand21,1,NP,PHARMACY,2023-10-02,Indication11,Not Available,NBRX,45.7847,45.7847,10,2023,No,0,Oct,143.2467,97.4620041015625,False,342.8244003901367,-139.67040627392575,Not Anomalous
24963,kbJOfTm8,Brand5,1,OTHERS,PHARMACY,2023-10-02,Indication11,Not Available,TRX,175.2682,175.2682,10,2023,No,0,Oct,178.15831,2.89010993652343,False,185.88631723754884,-53.65316684692381,Not Anomalous
24964,F0fUsbfd,Brand5,2,NP,PHARMACY,2023-10-02,Indication8,Not Available,MOTRX,5.503,5.503,10,2023,No,0,Oct,31.596321,26.09332110595703,False,236.32560347192384,-100.64219257104493,Not Anomalous
24965,RMYG2CtY,Brand22,1,PED,PHARMACY,2023-10-02,Indication5,Other Market,TRX,2304.0947,2304.0947,10,2023,No,0,Oct,2159.5999,144.4948464843751,False,229.35400553018184,-98.73460865213012,Not Anomalous
24966,SNeCOrxy,Brand3,2,PED,PHARMACY,2023-10-02,Indication7,Not Available,MOTRX,10.2528,10.2528,10,2023,No,0,Oct,-41.90144,52.15423966674805,False,281.24972348950195,-107.4677509797363,Not Anomalous
24967,mMQeVOXl,Brand1,2,OTHERS,MEDICAL BENEFIT,2023-10-02,Indication11,Not Available,NBRX,29.9937,29.9937,10,2023,No,0,Oct,-86.7952,116.78889653320313,False,240.57229390112303,-84.48428494116212,Not Anomalous
24968,BGxk4AP3,Brand21,1,NP,PHARMACY,2023-10-02,Indication11,Not Available,TRX,162.1459,162.1459,10,2023,No,1,Oct,1341.4481,1179.3022201171875,True,342.8244003901367,-139.67040627392575,Low
